#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=fazna meja - Ploskev, ki v speleogenetskem prostoru ločuje matično kamnino od speleofaktov oz. speleofakte med seboj.
1-1	0-5	fazna	_	D.3 Property[4]	DEFINIENDUM[65]	_	_	
1-2	6-10	meja	_	D.3 Property[4]	DEFINIENDUM[65]	_	_	
1-3	11-12	-	_	_	_	_	_	
1-4	13-20	Ploskev	_	D.1 Abiotic	GENUS	HAS\_FORM	_	
1-5	20-21	,	_	_	_	_	_	
1-6	22-24	ki	_	_	_	_	_	
1-7	25-26	v	_	_	_	HAS\_LOCATION[85]	frame\_LOCATION	
1-8	27-42	speleogenetskem	_	C. Geome[5]	_	HAS\_LOCATION[85]	_	
1-9	43-51	prostoru	_	C. Geome[5]	_	HAS\_LOCATION[85]	_	
1-10	52-58	ločuje	_	_	_	HAS\_FUNCTION[86]	frame\_FUNCTION	
1-11	59-66	matično	_	D.1 Abiotic[6]	_	HAS\_FUNCTION[86]	_	
1-12	67-74	kamnino	_	D.1 Abiotic[6]	_	HAS\_FUNCTION[86]	_	
1-13	75-77	od	_	_	_	HAS\_FUNCTION[86]	_	
1-14	78-90	speleofaktov	_	A.2 Underground landform	_	HAS\_FUNCTION[86]	_	
1-15	91-93	oz	_	_	_	_	_	
1-16	93-94	.	_	_	_	_	_	
1-17	95-106	speleofakte	_	_	_	_	_	
1-18	107-110	med	_	_	_	_	_	
1-19	111-116	seboj	_	_	_	_	_	
1-20	116-117	.	_	_	_	_	_	

#Text=fosilizacija (kanala) - Preoblikovanje kanala v prežeti ali neprežeti coni. Poleg sedimentacije in rušenja vključuje tudi diagenezo. Polnilo v fosiliziranem kanalu se obnaša kot kompaktna kamnina in f. kanal pri možnem ponovnem zakrasevanju ne more služiti kot inicialna struktura.
2-1	120-132	fosilizacija	_	B. Process	DEFINIENDUM	_	_	
2-2	133-134	(	_	_	_	_	_	
2-3	134-140	kanala	_	_	_	_	_	
2-4	140-141	)	_	_	_	_	_	
2-5	142-143	-	_	_	_	_	_	
2-6	144-158	Preoblikovanje	_	B.4 Transformation	GENUS[66]	DEFINED\_AS[87]	_	
2-7	159-165	kanala	_	A.2 Underground landform	GENUS[66]	DEFINED\_AS[87]	_	
2-8	166-167	v	_	_	_	HAS\_LOCATION[88]	frame\_LOCATION	
2-9	168-175	prežeti	prežeta cona	A.3 Hydrological form	_	HAS\_LOCATION[88]	_	
2-10	176-179	ali	_	_	_	HAS\_LOCATION[88]	_	
2-11	180-189	neprežeti	_	A.3 Hydrological form[7]	_	HAS\_LOCATION[88]	_	
2-12	190-194	coni	_	A.3 Hydrological form[7]	_	HAS\_LOCATION[88]	_	
2-13	194-195	.	_	_	_	_	_	
2-14	196-201	Poleg	_	_	_	DEFINED\_AS[89]	_	
2-15	202-215	sedimentacije	_	B.3 Addition	SPECIES	DEFINED\_AS[89]	_	
2-16	216-218	in	_	_	_	DEFINED\_AS[89]	_	
2-17	219-226	rušenja	_	B.2 Loss	SPECIES	DEFINED\_AS[89]	_	
2-18	227-236	vključuje	_	_	_	DEFINED\_AS[89]	_	
2-19	237-241	tudi	_	_	_	DEFINED\_AS[89]	_	
2-20	242-251	diagenezo	_	B.4 Transformation	SPECIES	DEFINED\_AS[89]	_	
2-21	251-252	.	_	_	_	_	_	
2-22	253-260	Polnilo	_	D.1 Abiotic	_	CONTAINS[90]	_	
2-23	261-262	v	_	_	_	CONTAINS[90]	_	
2-24	263-276	fosiliziranem	_	A.2 Underground landform[8]	_	CONTAINS[90]	_	
2-25	277-283	kanalu	_	A.2 Underground landform[8]	_	CONTAINS[90]	_	
2-26	284-286	se	_	_	_	CONTAINS[90]	_	
2-27	287-293	obnaša	_	_	_	CONTAINS[90]	_	
2-28	294-297	kot	_	_	_	CONTAINS[90]	_	
2-29	298-307	kompaktna	_	D.1 Abiotic[9]	_	CONTAINS[90]	_	
2-30	308-315	kamnina	_	D.1 Abiotic[9]|D.1 Abiotic[10]	_	CONTAINS[90]	_	
2-31	316-318	in	_	_	_	_	_	
2-32	319-320	f	fosiliziran kanal[1]	_	_	_	_	
2-33	320-321	.	fosiliziran kanal[1]	_	_	_	_	
2-34	322-327	kanal	fosiliziran kanal[1]	_	_	_	_	
2-35	328-331	pri	_	_	_	_	_	
2-36	332-338	možnem	_	_	_	_	_	
2-37	339-347	ponovnem	_	_	_	_	_	
2-38	348-360	zakrasevanju	_	_	_	_	_	
2-39	361-363	ne	_	_	_	_	_	
2-40	364-368	more	_	_	_	_	_	
2-41	369-376	služiti	_	_	_	_	_	
2-42	377-380	kot	_	_	_	_	_	
2-43	381-390	inicialna	_	_	_	_	_	
2-44	391-400	struktura	_	_	_	_	_	
2-45	400-401	.	_	_	_	_	_	

#Text=freatična cona - Sinonim prežeti coni.
3-1	404-413	freatična	_	C. Geome[11]	DEFINIENDUM[67]	_	_	
