#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=Kršje je najčešći klastični sediment koji se javlja u svim dijelovima špilje .
1-1	0-5	Kršje	_	D.1 Abiotic	DEFINIENDUM	_	_	
1-2	6-8	je	_	_	DEFINITOR	_	_	
1-3	9-17	najčešći	_	_	_	_	_	
1-4	18-27	klastični	_	D.1 Abiotic[6]	GENUS[23]	_	_	
1-5	28-36	sediment	_	D.1 Abiotic[6]	GENUS[23]	_	_	
1-6	37-41	koji	_	_	_	_	_	
1-7	42-44	se	_	_	_	_	_	
1-8	45-51	javlja	_	_	_	_	_	
1-9	52-53	u	_	_	_	HAS\_LOCATION[35]	_	
1-10	54-58	svim	_	_	_	HAS\_LOCATION[35]	_	
1-11	59-69	dijelovima	_	_	_	HAS\_LOCATION[35]	_	
1-12	70-76	špilje	_	A.2 Underground landform	_	HAS\_LOCATION[35]	_	
1-13	77-78	.	_	_	_	_	_	

#Text=Padine su osnovni element reljefa te je stoga određivanje nagiba padina jedan od bitnih elemenata analize reljefa .
2-1	80-86	Padine	_	A.1 Surface landform	DEFINIENDUM	_	_	
2-2	87-89	su	_	_	DEFINITOR	_	_	
2-3	90-97	osnovni	_	C. Geome[7]	GENUS[24]	_	_	
2-4	98-105	element	_	C. Geome[7]	GENUS[24]	_	_	
2-5	106-113	reljefa	_	C. Geome[7]	GENUS[24]	_	_	
2-6	114-116	te	_	_	_	_	_	
2-7	117-119	je	_	_	_	_	_	
2-8	120-125	stoga	_	_	_	_	_	
2-9	126-137	određivanje	_	_	_	_	_	
2-10	138-144	nagiba	_	_	_	_	_	
2-11	145-151	padina	_	_	_	_	_	
2-12	152-157	jedan	_	_	_	_	_	
2-13	158-160	od	_	_	_	_	_	
2-14	161-167	bitnih	_	_	_	_	_	
2-15	168-177	elemenata	_	_	_	_	_	
2-16	178-185	analize	_	_	_	_	_	
2-17	186-193	reljefa	_	_	_	_	_	
2-18	194-195	.	_	_	_	_	_	

#Text=Troglobionti i stigobionti su organizmi koji cijeli život provode u podzemlju i nikad ne izlaze na površinu .
3-1	197-209	Troglobionti	_	D.2 Biotic[8]	DEFINIENDUM[25]	_	_	
3-2	210-211	i	_	D.2 Biotic[8]	DEFINIENDUM[25]	_	_	
3-3	212-223	stigobionti	_	D.2 Biotic[8]	DEFINIENDUM[25]	_	_	
3-4	224-226	su	_	_	DEFINITOR	_	_	
3-5	227-236	organizmi	_	D.2 Biotic	GENUS	_	_	
3-6	237-241	koji	_	_	_	_	_	
3-7	242-248	cijeli	_	_	_	HAS\_ATTRIBUTE[36]	_	
3-8	249-254	život	_	_	_	HAS\_ATTRIBUTE[36]	_	
