#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=Žlebiči so linearne oblike, ki nastanejo zaradi gravitacije, ki povzroči gibanje vode po strmcu navzdol.
1-1	0-7	Žlebiči	_	A.1 Surface landform	DEFINIENDUM	_	_	
1-2	8-10	so	_	_	DEFINITOR	_	_	
1-3	11-19	linearne	_	_	_	HAS\_FORM[24]	_	
1-4	20-26	oblike	_	_	_	HAS\_FORM[24]	_	
1-5	26-27	,	_	_	_	_	_	
1-6	28-30	ki	_	_	_	HAS\_CAUSE[25]	frame\_CAUSE[43]	
1-7	31-40	nastanejo	_	_	_	HAS\_CAUSE[25]	frame\_CAUSE[43]	
1-8	41-47	zaradi	_	_	_	HAS\_CAUSE[25]	frame\_CAUSE[43]	
1-9	48-59	gravitacije	_	D.3 Property	_	HAS\_CAUSE[25]	_	
1-10	59-60	,	_	_	_	HAS\_CAUSE[25]	_	
1-11	61-63	ki	_	_	_	HAS\_CAUSE[25]	_	
1-12	64-72	povzroči	_	_	_	HAS\_CAUSE[25]	_	
1-13	73-80	gibanje	_	B.1 Movement[1]	_	HAS\_CAUSE[25]	_	
1-14	81-85	vode	_	B.1 Movement[1]	_	HAS\_CAUSE[25]	_	
1-15	86-88	po	_	_	_	HAS\_CAUSE[25]	_	
1-16	89-95	strmcu	_	_	_	HAS\_CAUSE[25]	_	
1-17	96-103	navzdol	_	_	_	HAS\_CAUSE[25]	_	
1-18	103-104	.	_	_	_	_	_	

#Text=Najmanjšo obliko žlebičev poimenuje microkarren.
2-1	105-114	Najmanjšo	_	_	_	HAS\_SIZE[26]	_	
2-2	115-121	obliko	_	_	_	HAS\_SIZE[26]	_	
2-3	122-130	žlebičev	_	A.1 Surface landform	GENUS	_	_	
2-4	131-140	poimenuje	_	_	DEFINITOR	_	_	
2-5	141-152	microkarren	_	A.1 Surface landform	DEFINIENDUM	_	_	
2-6	152-153	.	_	_	_	_	_	

#Text=Preperevanje kamnine je naravni proces, ki kamnino v času razkroji na delce, iz katerih je sestavljena.
3-1	154-166	Preperevanje	_	B.4 Transformation	DEFINIENDUM[15]	_	_	
3-2	167-174	kamnine	_	D.1 Abiotic	DEFINIENDUM[15]	_	_	
3-3	175-177	je	_	_	DEFINITOR	_	_	
3-4	178-185	naravni	_	_	_	HAS\_CAUSE	_	
3-5	186-192	proces	_	_	GENUS	_	_	
3-6	192-193	,	_	_	_	_	_	
3-7	194-196	ki	_	_	_	HAS\_RESULT[27]	_	
3-8	197-204	kamnino	_	D.1 Abiotic	_	HAS\_RESULT[27]	_	
3-9	205-206	v	_	_	_	HAS\_RESULT[27]	_	
3-10	207-211	času	_	_	_	HAS\_RESULT[27]	_	
3-11	212-220	razkroji	_	_	_	HAS\_RESULT[27]	frame\_RESULT	
3-12	221-223	na	_	_	_	HAS\_RESULT[27]	_	
3-13	224-229	delce	_	_	_	HAS\_RESULT[27]	_	
3-14	229-230	,	_	_	_	HAS\_RESULT[27]	_	
3-15	231-233	iz	_	_	_	HAS\_RESULT[27]	_	
3-16	234-241	katerih	_	_	_	HAS\_RESULT[27]	_	
3-17	242-244	je	_	_	_	HAS\_RESULT[27]	_	
3-18	245-256	sestavljena	_	_	_	HAS\_RESULT[27]	_	
3-19	256-257	.	_	_	_	_	_	

#Text=Pogozdovanje je načrtno sajenje mladik gozdnega drevja na določenem zemljišču zaradi gojitve ali obnove, pomlajevanja gozdov, ogozdovanje pa spreminjanje kmetijskih zemljišč, to je njiv, travnikov, sadovnjakov, vinogradov in pašnikov v gozd oziroma njihovo zaraščanje z gozdovi.
4-1	258-270	Pogozdovanje	_	B. Process	DEFINIENDUM	_	_	
4-2	271-273	je	_	_	DEFINITOR	_	_	
4-3	274-281	načrtno	_	_	_	_	_	
4-4	282-289	sajenje	_	B. Process	GENUS	_	_	
4-5	290-296	mladik	_	D.2 Biotic[2]	_	_	_	
4-6	297-305	gozdnega	_	D.2 Biotic[2]	_	_	_	
4-7	306-312	drevja	_	D.2 Biotic[2]	_	_	_	
4-8	313-315	na	_	_	_	HAS\_LOCATION[28]	frame\_LOCATION	
4-9	316-325	določenem	_	_	_	HAS\_LOCATION[28]	_	
4-10	326-335	zemljišču	_	D.1 Abiotic	_	HAS\_LOCATION[28]	_	
4-11	336-342	zaradi	_	_	_	HAS\_RESULT[29]	frame\_RESULT	
4-12	343-350	gojitve	_	B. Process	_	HAS\_RESULT[29]	_	
4-13	351-354	ali	_	_	_	HAS\_RESULT[29]	_	
4-14	355-361	obnove	_	B. Process	_	HAS\_RESULT[29]	_	
4-15	361-362	,	_	_	_	HAS\_RESULT[29]	_	
4-16	363-375	pomlajevanja	_	B. Process	_	HAS\_RESULT[29]	_	
4-17	376-382	gozdov	_	_	_	HAS\_RESULT[29]	_	
4-18	382-383	,	_	_	_	_	_	
4-19	384-395	ogozdovanje	_	_	_	_	_	
4-20	396-398	pa	_	_	_	_	_	
4-21	399-411	spreminjanje	_	_	_	_	_	
4-22	412-422	kmetijskih	_	_	_	_	_	
4-23	423-431	zemljišč	_	_	_	_	_	
4-24	431-432	,	_	_	_	_	_	
4-25	433-435	to	_	_	_	_	_	
4-26	436-438	je	_	_	_	_	_	
4-27	439-443	njiv	_	_	_	_	_	
4-28	443-444	,	_	_	_	_	_	
4-29	445-454	travnikov	_	_	_	_	_	
4-30	454-455	,	_	_	_	_	_	
4-31	456-467	sadovnjakov	_	_	_	_	_	
4-32	467-468	,	_	_	_	_	_	
4-33	469-479	vinogradov	_	_	_	_	_	
4-34	480-482	in	_	_	_	_	_	
4-35	483-491	pašnikov	_	_	_	_	_	
4-36	492-493	v	_	_	_	_	_	
4-37	494-498	gozd	_	_	_	_	_	
4-38	499-506	oziroma	_	_	_	_	_	
4-39	507-514	njihovo	_	_	_	_	_	
4-40	515-525	zaraščanje	_	_	_	_	_	
4-41	526-527	z	_	_	_	_	_	
4-42	528-535	gozdovi	_	_	_	_	_	
4-43	535-536	.	_	_	_	_	_	

#Text=Kras je tip zemeljskega površja, ki je dobil ime po pokrajini Kras v zaledju Tržaškega zaliva.
5-1	537-541	Kras	_	C. Geome	DEFINIENDUM	_	_	
5-2	542-544	je	_	_	DEFINITOR	_	_	
5-3	545-548	tip	_	_	GENUS[16]	_	_	
5-4	549-560	zemeljskega	_	D.1 Abiotic[3]	GENUS[16]	_	_	
5-5	561-568	površja	_	D.1 Abiotic[3]	GENUS[16]	_	_	
5-6	568-569	,	_	_	_	_	_	
5-7	570-572	ki	_	_	_	DEFINED\_AS[30]	_	
5-8	573-575	je	_	_	_	DEFINED\_AS[30]	_	
5-9	576-581	dobil	_	_	_	DEFINED\_AS[30]	_	
5-10	582-585	ime	_	_	_	DEFINED\_AS[30]	_	
5-11	586-588	po	_	_	_	DEFINED\_AS[30]	_	
5-12	589-598	pokrajini	_	D.3.1 Geolocation[4]	_	DEFINED\_AS[30]	_	
5-13	599-603	Kras	_	D.3.1 Geolocation[4]	_	DEFINED\_AS[30]	_	
5-14	604-605	v	_	_	_	HAS\_POSITION[31]	frame\_POSITION	
5-15	606-613	zaledju	_	_	_	HAS\_POSITION[31]	_	
5-16	614-623	Tržaškega	_	D.3.1 Geolocation[5]	_	HAS\_POSITION[31]	_	
5-17	624-630	zaliva	_	D.3.1 Geolocation[5]	_	HAS\_POSITION[31]	_	
5-18	630-631	.	_	_	_	HAS\_POSITION[31]	_	

#Text=Ponvice so pogosta oblika sige.
