#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=cupola :  A hemispheric hill of limestone.  Cupole.  Halb-kugel.
1-1	0-6	cupola	_	A.1 Surface landform	DEFINIENDUM	_	_	
1-2	7-8	:	_	_	_	_	_	
1-3	10-11	A	_	_	_	HAS\_FORM[35]	_	
1-4	12-23	hemispheric	_	_	_	HAS\_FORM[35]	_	
1-5	24-28	hill	_	D.1 Abiotic	GENUS	HAS\_FORM[35]	_	
1-6	29-31	of	_	_	_	COMPOSITION\_MEDIUM[36]	frame\_COMPOSITION	
1-7	32-41	limestone	_	D.1 Abiotic	_	COMPOSITION\_MEDIUM[36]	_	
1-8	41-42	.	_	_	_	_	_	
1-9	44-50	Cupole	_	A.1 Surface landform	DEFINIENDUM	_	_	
1-10	50-51	.	_	_	_	_	_	
1-11	53-63	Halb-kugel	_	A.1 Surface landform	DEFINIENDUM	_	_	
1-12	63-64	.	_	_	_	_	_	

#Text=current marking :  Shallow asymmetrical hollows, caused by turbulent waterflow, that are distributed in rather regular fashion over limestone surfaces. See also scallop.
2-1	65-72	current	_	A.2 Underground landform[2]	DEFINIENDUM[25]	_	_	
2-2	73-80	marking	_	A.2 Underground landform[2]	DEFINIENDUM[25]	_	_	
2-3	81-82	:	_	_	_	_	_	
2-4	84-91	Shallow	_	_	_	HAS\_FORM	_	
2-5	92-104	asymmetrical	_	_	_	HAS\_FORM	_	
2-6	105-112	hollows	_	D.1 Abiotic	GENUS	_	_	
2-7	112-113	,	_	_	_	_	_	
2-8	114-120	caused	_	_	_	HAS\_CAUSE[37]	frame\_CAUSE[67]	
2-9	121-123	by	_	_	_	HAS\_CAUSE[37]	frame\_CAUSE[67]	
2-10	124-133	turbulent	_	_	_	HAS\_CAUSE[37]	_	
2-11	134-143	waterflow	_	D.1 Abiotic	_	HAS\_CAUSE[37]	_	
2-12	143-144	,	_	_	_	_	_	
2-13	145-149	that	_	_	_	_	_	
2-14	150-153	are	_	_	_	_	_	
2-15	154-165	distributed	_	_	_	HAS\_LOCATION[38]	frame\_LOCATION[68]	
2-16	166-168	in	_	_	_	HAS\_LOCATION[38]	frame\_LOCATION[68]	
2-17	169-175	rather	_	_	_	HAS\_LOCATION[38]	_	
2-18	176-183	regular	_	_	_	HAS\_LOCATION[38]	_	
2-19	184-191	fashion	_	_	_	HAS\_LOCATION[38]	_	
2-20	192-196	over	_	_	_	HAS\_LOCATION[38]	_	
2-21	197-206	limestone	_	A.1 Surface landform[3]	_	HAS\_LOCATION[38]	_	
2-22	207-215	surfaces	_	A.1 Surface landform[3]	_	HAS\_LOCATION[38]	_	
2-23	215-216	.	_	_	_	_	_	
2-24	217-220	See	_	_	_	_	_	
2-25	221-225	also	_	_	_	_	_	
2-26	226-233	scallop	_	A.2 Underground landform	DEFINIENDUM	_	_	
2-27	233-234	.	_	_	_	_	_	

#Text=curtain :  A wavy or folded sheet of flowstone hanging from the roof or projecting from the wall of a cave; often translucent and resonant. See also bacon; blanket; drapery.
3-1	235-242	curtain	_	A.2 Underground landform	DEFINIENDUM	_	_	
3-2	243-244	:	_	_	_	_	_	
3-3	246-247	A	_	_	_	_	_	
3-4	248-252	wavy	_	_	_	HAS\_FORM[39]	_	
3-5	253-255	or	_	_	_	HAS\_FORM[39]	_	
3-6	256-262	folded	_	_	_	HAS\_FORM[39]	_	
3-7	263-268	sheet	_	D.1 Abiotic	_	HAS\_FORM[39]	_	
3-8	269-271	of	_	_	_	HAS\_FORM[39]	_	
3-9	272-281	flowstone	_	D.1 Abiotic	_	HAS\_FORM[39]	_	
3-10	282-289	hanging	_	_	_	HAS\_LOCATION[40]	_	
3-11	290-294	from	_	_	_	HAS\_LOCATION[40]	_	
3-12	295-298	the	_	_	_	HAS\_LOCATION[40]	_	
3-13	299-303	roof	_	_	_	HAS\_LOCATION[40]	_	
3-14	304-306	or	_	_	_	HAS\_LOCATION[40]	_	
3-15	307-317	projecting	_	_	_	HAS\_LOCATION[40]	_	
3-16	318-322	from	_	_	_	HAS\_LOCATION[40]	_	
3-17	323-326	the	_	_	_	HAS\_LOCATION[40]	_	
3-18	327-331	wall	_	_	_	HAS\_LOCATION[40]	_	
3-19	332-334	of	_	_	_	HAS\_LOCATION[40]	_	
3-20	335-336	a	_	_	_	HAS\_LOCATION[40]	_	
3-21	337-341	cave	_	A.2 Underground landform	_	HAS\_LOCATION[40]	_	
3-22	341-342	;	_	_	_	_	_	
3-23	343-348	often	_	_	_	HAS\_FORM[41]	frame\_FORM	
3-24	349-360	translucent	_	D.3 Property	_	HAS\_FORM[41]	_	
3-25	361-364	and	_	_	_	HAS\_FORM[41]	_	
3-26	365-373	resonant	_	D.3 Property	_	HAS\_FORM[41]	_	
3-27	373-374	.	_	_	_	_	_	
3-28	375-378	See	_	_	_	_	_	
3-29	379-383	also	_	_	_	_	_	
3-30	384-389	bacon	_	A.2 Underground landform	DEFINIENDUM	_	_	
3-31	389-390	;	_	_	_	_	_	
3-32	391-398	blanket	_	A.2 Underground landform	DEFINIENDUM	_	_	
3-33	398-399	;	_	_	_	_	_	
