#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=poroznost - Delež praznega prostora v določeni prostomini kamnine.
1-1	0-9	poroznost	_	D.3 Property	DEFINIENDUM	_	_	
1-2	10-11	-	_	_	_	_	_	
1-3	12-17	Delež	_	D.3 Property	GENUS[27]	DEFINED\_AS[40]	_	
1-4	18-26	praznega	_	D.1 Abiotic[1]	GENUS[27]	DEFINED\_AS[40]	_	
1-5	27-35	prostora	_	D.1 Abiotic[1]	GENUS[27]	DEFINED\_AS[40]	_	
1-6	36-37	v	_	_	_	DEFINED\_AS[40]|HAS\_LOCATION[41]	frame\_LOCATION	
1-7	38-46	določeni	_	_	_	DEFINED\_AS[40]|HAS\_LOCATION[41]	_	
1-8	47-57	prostomini	_	_	_	DEFINED\_AS[40]|HAS\_LOCATION[41]	_	
1-9	58-65	kamnine	_	D.1 Abiotic	_	DEFINED\_AS[40]|HAS\_LOCATION[41]	_	
1-10	65-66	.	_	_	_	_	_	

#Text=porušena cona - Območje tektonsko pretrtih kamnin, največkrat med dvema prelomoma ter na zunanji strani zdrobljene cone.
2-1	70-78	porušena	_	C. Geome[2]	DEFINIENDUM[28]	_	_	
2-2	79-83	cona	_	C. Geome[2]	DEFINIENDUM[28]	_	_	
2-3	84-85	-	_	_	_	_	_	
2-4	86-93	Območje	_	C. Geome	GENUS	_	_	
2-5	94-103	tektonsko	_	_	_	COMPOSITION\_MEDIUM[42]	_	
2-6	104-112	pretrtih	_	_	_	COMPOSITION\_MEDIUM[42]	_	
2-7	113-119	kamnin	_	D.1 Abiotic	_	COMPOSITION\_MEDIUM[42]	_	
2-8	119-120	,	_	_	_	_	_	
2-9	121-131	največkrat	_	_	_	HAS\_LOCATION[43]	frame\_LOCATION[69]	
2-10	132-135	med	_	_	_	HAS\_LOCATION[43]	frame\_LOCATION[69]	
2-11	136-141	dvema	_	_	_	HAS\_LOCATION[43]	_	
2-12	142-151	prelomoma	_	D.1 Abiotic	_	HAS\_LOCATION[43]	_	
2-13	152-155	ter	_	_	_	HAS\_LOCATION[43]	_	
2-14	156-158	na	_	_	_	HAS\_LOCATION[43]	_	
2-15	159-166	zunanji	_	_	_	HAS\_LOCATION[43]	_	
2-16	167-173	strani	_	_	_	HAS\_LOCATION[43]	_	
2-17	174-184	zdrobljene	_	A.2 Underground landform[3]	_	HAS\_LOCATION[43]	_	
2-18	185-189	cone	_	A.2 Underground landform[3]	_	HAS\_LOCATION[43]	_	
2-19	189-190	.	_	_	_	_	_	

#Text=pospešena korozija - Krajevno učinkovitejša korozija, katere učinki se pokažejo kot izrazite površinske ali podzemske reliefue oblike.
3-1	193-202	pospešena	_	B.2 Loss[4]	DEFINIENDUM[29]	_	_	
3-2	203-211	korozija	_	B.2 Loss[4]	DEFINIENDUM[29]	_	_	
3-3	212-213	-	_	_	_	_	_	
3-4	214-222	Krajevno	_	_	_	HAS\_LOCATION	_	
3-5	223-236	učinkovitejša	_	_	_	HAS\_ATTRIBUTE	_	
3-6	237-245	korozija	_	B.2 Loss	GENUS	_	_	
3-7	245-246	,	_	_	_	_	_	
3-8	247-253	katere	_	_	_	HAS\_RESULT[44]	frame\_RESULT[70]	
3-9	254-260	učinki	_	_	_	HAS\_RESULT[44]	frame\_RESULT[70]	
3-10	261-263	se	_	_	_	HAS\_RESULT[44]	_	
3-11	264-272	pokažejo	_	_	_	HAS\_RESULT[44]	_	
3-12	273-276	kot	_	_	_	HAS\_RESULT[44]	_	
3-13	277-285	izrazite	_	_	_	HAS\_RESULT[44]	_	
3-14	286-296	površinske	površinske oblike	D.1 Abiotic	_	HAS\_RESULT[44]	_	
3-15	297-300	ali	_	_	_	HAS\_RESULT[44]	_	
3-16	301-310	podzemske	_	D.1 Abiotic[5]	_	HAS\_RESULT[44]	_	
3-17	311-319	reliefue	reliefne	D.1 Abiotic[5]	_	HAS\_RESULT[44]	_	
3-18	320-326	oblike	_	D.1 Abiotic[5]	_	HAS\_RESULT[44]	_	
3-19	326-327	.	_	_	_	_	_	

#Text=preboj - Trenutek, ko vzdolž celotne sekvence od ponora do izvira laminarni tok preide v turbulentnega.
4-1	330-336	preboj	_	B.4 Transformation	DEFINIENDUM	_	_	
4-2	337-338	-	_	_	_	_	_	
4-3	339-347	Trenutek	_	D.3 Property	GENUS	_	_	
4-4	347-348	,	_	_	_	_	_	
4-5	349-351	ko	_	_	_	HAS\_RESULT[45]	_	
4-6	352-358	vzdolž	_	_	_	HAS\_RESULT[45]	_	
4-7	359-366	celotne	_	_	_	HAS\_RESULT[45]	_	
4-8	367-375	sekvence	_	_	_	HAS\_RESULT[45]	_	
4-9	376-378	od	_	_	_	HAS\_RESULT[45]	_	
4-10	379-385	ponora	_	A.3 Hydrological form	_	HAS\_RESULT[45]	_	
4-11	386-388	do	_	_	_	HAS\_RESULT[45]	_	
4-12	389-395	izvira	_	A.3 Hydrological form	_	HAS\_RESULT[45]	_	
4-13	396-405	laminarni	_	D.1 Abiotic[6]	_	HAS\_RESULT[45]	_	
4-14	406-409	tok	_	D.1 Abiotic[6]	_	HAS\_RESULT[45]	_	
4-15	410-416	preide	_	_	_	HAS\_RESULT[45]	_	
4-16	417-418	v	_	_	_	HAS\_RESULT[45]	_	
4-17	419-432	turbulentnega	turbulentni tok	A.3 Hydrological form	_	HAS\_RESULT[45]	_	
4-18	432-433	.	_	_	_	_	_	

#Text=prebojni čas - Čas med začetjem in prebojem.
5-1	436-444	prebojni	_	D.3 Property[7]	DEFINIENDUM[30]	_	_	
5-2	445-448	čas	_	D.3 Property[7]	DEFINIENDUM[30]	_	_	
