#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=srednejevropski kras, kras Jure, moravski tip: Kras s suhimi dolinami na planotastem nizkem reliefu in z redkimi drugimi kraškimi pojavi na površju.
1-1	0-15	srednejevropski	_	D.3.1 Geolocation[1]	DEFINIENDUM[43]	_	_	
1-2	16-20	kras	_	D.3.1 Geolocation[1]	DEFINIENDUM[43]	_	_	
1-3	20-21	,	_	_	_	_	_	
1-4	22-26	kras	_	D.3.1 Geolocation[2]	DEFINIENDUM[44]	_	_	
1-5	27-31	Jure	_	D.3.1 Geolocation[2]	DEFINIENDUM[44]	_	_	
1-6	31-32	,	_	_	_	_	_	
1-7	33-41	moravski	_	C. Geome[3]	DEFINIENDUM[45]	_	_	
1-8	42-45	tip	_	C. Geome[3]	DEFINIENDUM[45]	_	_	
1-9	45-46	:	_	_	_	_	_	
1-10	47-51	Kras	_	C. Geome	GENUS	_	_	
1-11	52-53	s	_	_	_	CONTAINS[68]	frame\_CONTAINS	
1-12	54-60	suhimi	_	A.1 Surface landform[4]	_	CONTAINS[68]	_	
1-13	61-69	dolinami	_	A.1 Surface landform[4]	_	CONTAINS[68]	_	
1-14	70-72	na	_	_	_	HAS\_LOCATION[69]	frame\_LOCATION	
1-15	73-84	planotastem	_	_	_	HAS\_LOCATION[69]	_	
1-16	85-91	nizkem	_	_	_	HAS\_LOCATION[69]	_	
1-17	92-99	reliefu	_	D.1 Abiotic	_	HAS\_LOCATION[69]	_	
1-18	100-102	in	_	_	_	_	_	
1-19	103-104	z	_	_	_	CONTAINS[70]	frame\_CONTAINS	
1-20	105-112	redkimi	_	_	_	CONTAINS[70]	_	
1-21	113-120	drugimi	_	_	_	CONTAINS[70]	_	
1-22	121-129	kraškimi	_	_	_	CONTAINS[70]	_	
1-23	130-136	pojavi	_	_	_	CONTAINS[70]	_	
1-24	137-139	na	_	_	_	CONTAINS[70]	_	
1-25	140-147	površju	_	D.1 Abiotic	_	CONTAINS[70]	_	
1-26	147-148	.	_	_	_	_	_	

#Text=mediteranski kras, sredozemski kras: Kot geografska oznaka pomeni kras v Sredozemlju in v njegovem obodu. Kot klimatogenetska oznaka pomeni kras, ki nastaja v pogojih sredozemske klime.
2-1	153-165	mediteranski	_	C. Geome[5]	DEFINIENDUM[46]	_	_	
2-2	166-170	kras	_	C. Geome[5]	DEFINIENDUM[46]	_	_	
2-3	170-171	,	_	_	_	_	_	
2-4	172-183	sredozemski	_	C. Geome[6]	DEFINIENDUM[47]	_	_	
2-5	184-188	kras	_	C. Geome[6]	DEFINIENDUM[47]	_	_	
2-6	188-189	:	_	_	_	_	_	
2-7	190-193	Kot	_	_	_	_	_	
2-8	194-204	geografska	_	_	_	_	_	
2-9	205-211	oznaka	_	_	_	_	_	
2-10	212-218	pomeni	_	_	DEFINITOR	_	_	
2-11	219-223	kras	_	C. Geome	GENUS	_	_	
2-12	224-225	v	_	_	_	HAS\_POSITION[71]	frame\_POSITION	
2-13	226-237	Sredozemlju	_	D.3.1 Geolocation	_	HAS\_POSITION[71]	_	
