#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=Suhe doline so posledica razpada površinske rečne mreže.
1-1	0-4	Suhe	_	A.1 Surface landform[1]	DEFINIENDUM[18]	_	_	
1-2	5-11	doline	_	A.1 Surface landform[1]	DEFINIENDUM[18]	_	_	
1-3	12-14	so	_	_	_	HAS\_CAUSE[33]	frame\_CAUSE[49]	
1-4	15-24	posledica	_	_	_	HAS\_CAUSE[33]	frame\_CAUSE[49]	
1-5	25-32	razpada	_	B. Process[2]	_	HAS\_CAUSE[33]	_	
1-6	33-43	površinske	_	B. Process[2]	_	HAS\_CAUSE[33]	_	
1-7	44-49	rečne	_	B. Process[2]|A.3 Hydrological form[3]	_	HAS\_CAUSE[33]	_	
1-8	50-55	mreže	_	B. Process[2]|A.3 Hydrological form[3]	_	HAS\_CAUSE[33]	_	
1-9	55-56	.	_	_	_	_	_	

#Text=Daljše razvejane rove imenujemo jamski sistem.
2-1	57-63	Daljše	_	_	_	HAS\_FORM[34]	_	
2-2	64-73	razvejane	_	_	_	HAS\_FORM[34]	_	
2-3	74-78	rove	_	A.2 Underground landform	_	HAS\_FORM[34]	_	
2-4	79-88	imenujemo	_	_	DEFINITOR	_	_	
2-5	89-95	jamski	_	C. Geome[4]	DEFINIENDUM[19]	_	_	
2-6	96-102	sistem	_	C. Geome[4]	DEFINIENDUM[19]	_	_	
2-7	102-103	.	_	_	_	_	_	

#Text=Vodna gladina precej niha, zato pas med najvišjo in najnižjo piezometrično vodno gladino imenujemo epifreatična cona.
3-1	104-109	Vodna	_	D.1 Abiotic[5]	_	_	_	
3-2	110-117	gladina	_	D.1 Abiotic[5]	_	_	_	
3-3	118-124	precej	_	_	_	_	_	
3-4	125-129	niha	_	_	_	_	_	
3-5	129-130	,	_	_	_	_	_	
3-6	131-135	zato	_	_	_	_	_	
3-7	136-139	pas	_	_	GENUS[20]	HAS\_LOCATION[35]	_	
3-8	140-143	med	_	_	GENUS[20]	HAS\_LOCATION[35]	_	
3-9	144-152	najvišjo	_	_	GENUS[20]	HAS\_LOCATION[35]	_	
3-10	153-155	in	_	_	GENUS[20]	HAS\_LOCATION[35]	_	
3-11	156-164	najnižjo	_	_	GENUS[20]	HAS\_LOCATION[35]	_	
3-12	165-178	piezometrično	_	_	GENUS[20]	HAS\_LOCATION[35]	_	
3-13	179-184	vodno	_	_	GENUS[20]	HAS\_LOCATION[35]	_	
3-14	185-192	gladino	_	_	GENUS[20]	HAS\_LOCATION[35]	_	
3-15	193-202	imenujemo	_	_	DEFINITOR	_	_	
3-16	203-215	epifreatična	_	C. Geome[6]	DEFINIENDUM[21]	_	_	
3-17	216-220	cona	_	C. Geome[6]	DEFINIENDUM[21]	_	_	
3-18	220-221	.	_	_	_	_	_	

#Text=Estavela je kraški vodni objekt, ki ob naraščanju vode deluje kot bruhalnik, ob upadanju pa kot požiralnik.
4-1	222-230	Estavela	_	A.3 Hydrological form	DEFINIENDUM	_	_	
4-2	231-233	je	_	_	DEFINITOR	_	_	
4-3	234-240	kraški	_	_	_	_	_	
4-4	241-246	vodni	_	_	GENUS[22]	_	_	
4-5	247-253	objekt	_	_	GENUS[22]	_	_	
4-6	253-254	,	_	_	_	_	_	
4-7	255-257	ki	_	_	_	_	_	
4-8	258-260	ob	_	_	_	HAS\_FUNCTION[36]	_	
4-9	261-271	naraščanju	_	B.3 Addition[7]	_	HAS\_FUNCTION[36]	_	
4-10	272-276	vode	_	B.3 Addition[7]	_	HAS\_FUNCTION[36]	_	
4-11	277-283	deluje	_	_	_	HAS\_FUNCTION[36]	frame\_FUNCTION	
4-12	284-287	kot	_	_	_	HAS\_FUNCTION[36]	_	
4-13	288-297	bruhalnik	_	A.3 Hydrological form	_	HAS\_FUNCTION[36]	_	
4-14	297-298	,	_	_	_	HAS\_FUNCTION[36]	_	
4-15	299-301	ob	_	_	_	HAS\_FUNCTION[36]	_	
4-16	302-310	upadanju	upadanje vode	B.2 Loss	_	HAS\_FUNCTION[36]	_	
4-17	311-313	pa	_	_	_	HAS\_FUNCTION[36]	_	
4-18	314-317	kot	_	_	_	HAS\_FUNCTION[36]	_	
4-19	318-328	požiralnik	_	A.3 Hydrological form	_	HAS\_FUNCTION[36]	_	
4-20	328-329	.	_	_	_	_	_	

#Text=Dolek je značilna oblika dolomitnega reliefa.
5-1	330-335	Dolek	_	A.1 Surface landform	DEFINIENDUM	_	_	
5-2	336-338	je	_	_	_	_	_	
5-3	339-347	značilna	_	_	_	_	_	
5-4	348-354	oblika	_	_	_	_	_	
5-5	355-366	dolomitnega	_	C. Geome[8]	_	COMPOSITION\_MEDIUM[37]	_	
5-6	367-374	reliefa	_	C. Geome[8]	_	COMPOSITION\_MEDIUM[37]	_	
5-7	374-375	.	_	_	_	_	_	

#Text=Kot občno ime (kras) pomeni v ljudskem jeziku kamnito ozemlje, kar je v skladu s paleoevropsko osnovo.
6-1	376-379	Kot	_	_	_	_	_	
6-2	380-385	občno	_	_	_	_	_	
6-3	386-389	ime	_	_	_	_	_	
6-4	390-391	(	_	_	_	_	_	
6-5	391-395	kras	_	C. Geome	DEFINIENDUM	_	_	
6-6	395-396	)	_	_	_	_	_	
6-7	397-403	pomeni	_	_	_	_	_	
6-8	404-405	v	_	_	_	_	_	
6-9	406-414	ljudskem	_	_	_	_	_	
6-10	415-421	jeziku	_	_	_	_	_	
6-11	422-429	kamnito	_	_	GENUS[23]	HAS\_FORM[38]	_	
6-12	430-437	ozemlje	_	_	GENUS[23]	HAS\_FORM[38]	_	
6-13	437-438	,	_	_	_	_	_	
6-14	439-442	kar	_	_	_	_	_	
6-15	443-445	je	_	_	_	_	_	
6-16	446-447	v	_	_	_	_	_	
6-17	448-454	skladu	_	_	_	_	_	
