#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=spongework - a complex of irregular, interconnecting cavities intricately perforating the rock; the cavities may range from a few centimetres to more than a metre across.
1-1	0-10	spongework	_	A.1 Surface landform	DEFINIENDUM	_	_	
1-2	11-12	-	_	_	_	_	_	
1-3	13-14	a	_	_	_	_	_	
1-4	15-22	complex	_	_	_	_	_	
1-5	23-25	of	_	_	_	_	_	
1-6	26-35	irregular	_	_	_	HAS\_FORM[23]	_	
1-7	35-36	,	_	_	_	HAS\_FORM[23]	_	
1-8	37-52	interconnecting	_	_	_	HAS\_FORM[23]	_	
1-9	53-61	cavities	cavity	D.1 Abiotic	_	HAS\_FORM[23]	_	
1-10	62-73	intricately	_	_	_	HAS\_FORM[24]	_	
1-11	74-85	perforating	_	_	_	HAS\_FORM[24]	_	
1-12	86-89	the	_	_	_	HAS\_FORM[24]	_	
1-13	90-94	rock	_	D.1 Abiotic	_	HAS\_FORM[24]	_	
1-14	94-95	;	_	_	_	_	_	
1-15	96-99	the	_	_	_	HAS\_SIZE[25]	_	
1-16	100-108	cavities	_	D.1 Abiotic	_	HAS\_SIZE[25]	_	
1-17	109-112	may	_	_	_	HAS\_SIZE[25]	frame\_SIZE[57]	
1-18	113-118	range	_	_	_	HAS\_SIZE[25]	frame\_SIZE[57]	
1-19	119-123	from	_	_	_	HAS\_SIZE[25]	frame\_SIZE[57]	
1-20	124-125	a	_	_	_	HAS\_SIZE[25]	frame\_SIZE[57]	
1-21	126-129	few	_	_	_	HAS\_SIZE[25]	_	
1-22	130-141	centimetres	_	_	_	HAS\_SIZE[25]	_	
1-23	142-144	to	_	_	_	HAS\_SIZE[25]	_	
1-24	145-149	more	_	_	_	HAS\_SIZE[25]	_	
1-25	150-154	than	_	_	_	HAS\_SIZE[25]	_	
1-26	155-156	a	_	_	_	HAS\_SIZE[25]	_	
1-27	157-162	metre	_	_	_	HAS\_SIZE[25]	_	
1-28	163-169	across	_	_	_	HAS\_SIZE[25]	_	
1-29	169-170	.	_	_	_	_	_	

#Text=spring - a natural flow of water from rock or soil onto the land surface or into a body of surface water.
2-1	174-180	spring	_	D.1 Abiotic	DEFINIENDUM	_	_	
2-2	181-182	-	_	_	_	_	_	
2-3	183-184	a	_	_	_	_	_	
2-4	185-192	natural	_	_	_	HAS\_CAUSE	_	
2-5	193-197	flow	_	D.3 Property	_	_	_	
2-6	198-200	of	_	_	_	_	_	
2-7	201-206	water	_	D.1 Abiotic	_	_	_	
2-8	207-211	from	_	_	_	HAS\_LOCATION[26]	_	
2-9	212-216	rock	_	D.1 Abiotic	_	HAS\_LOCATION[26]	_	
2-10	217-219	or	_	_	_	HAS\_LOCATION[26]	_	
2-11	220-224	soil	_	D.1 Abiotic	_	HAS\_LOCATION[26]	_	
2-12	225-229	onto	_	_	_	HAS\_LOCATION[26]	_	
2-13	230-233	the	_	_	_	HAS\_LOCATION[26]	_	
2-14	234-238	land	_	_	_	HAS\_LOCATION[26]	_	
2-15	239-246	surface	_	_	_	HAS\_LOCATION[26]	_	
2-16	247-249	or	_	_	_	HAS\_LOCATION[26]	_	
2-17	250-254	into	_	_	_	HAS\_LOCATION[26]	_	
2-18	255-256	a	_	_	_	HAS\_LOCATION[26]	_	
2-19	257-261	body	_	_	_	HAS\_LOCATION[26]	_	
2-20	262-264	of	_	_	_	HAS\_LOCATION[26]	_	
2-21	265-272	surface	_	_	_	HAS\_LOCATION[26]	_	
2-22	273-278	water	_	_	_	HAS\_LOCATION[26]	_	
2-23	278-279	.	_	_	_	_	_	

#Text=stalactite - a speleothem hanging downwards from a roof or wall, of cylindrical or conical form, usually with a central hollow tube.
3-1	283-293	stalactite	_	A.2 Underground landform	DEFINIENDUM	_	_	
3-2	294-295	-	_	_	_	_	_	
3-3	296-297	a	_	_	GENUS[15]	_	_	
3-4	298-308	speleothem	_	A.2 Underground landform	GENUS[15]	_	_	
3-5	309-316	hanging	_	_	_	HAS\_FORM[27]	frame\_FORM[58]	
3-6	317-326	downwards	_	_	_	HAS\_FORM[27]	frame\_FORM[58]	
3-7	327-331	from	_	_	_	HAS\_FORM[27]	frame\_FORM[58]	
3-8	332-333	a	_	_	_	HAS\_FORM[27]	_	
3-9	334-338	roof	_	D.1 Abiotic	_	HAS\_FORM[27]	_	
3-10	339-341	or	_	_	_	HAS\_FORM[27]	_	
3-11	342-346	wall	_	D.1 Abiotic	_	HAS\_FORM[27]	_	
3-12	346-347	,	_	_	_	_	_	
3-13	348-350	of	_	_	_	HAS\_FORM[28]	frame\_FORM	
3-14	351-362	cylindrical	_	_	_	HAS\_FORM[28]	_	
3-15	363-365	or	_	_	_	HAS\_FORM[28]	_	
3-16	366-373	conical	_	_	_	HAS\_FORM[28]	_	
3-17	374-378	form	_	_	_	HAS\_FORM[28]	frame\_FORM	
3-18	378-379	,	_	_	_	_	_	
3-19	380-387	usually	_	_	_	HAS\_FORM[29]	_	
3-20	388-392	with	_	_	_	HAS\_FORM[29]	_	
3-21	393-394	a	_	_	_	HAS\_FORM[29]	_	
3-22	395-402	central	_	_	_	HAS\_FORM[29]	_	
3-23	403-409	hollow	_	_	_	HAS\_FORM[29]	_	
3-24	410-414	tube	_	_	_	HAS\_FORM[29]	_	
3-25	414-415	.	_	_	_	_	_	

#Text=stalagmite - a speleothem projecting vertically upwards from a cave floor and formed by precipitation from drips.
4-1	419-429	stalagmite	_	A.2 Underground landform	DEFINIENDUM	_	_	
4-2	430-431	-	_	_	_	_	_	
4-3	432-433	a	_	_	GENUS[16]	_	_	
4-4	434-444	speleothem	_	A.2 Underground landform	GENUS[16]	_	_	
4-5	445-455	projecting	_	_	_	HAS\_FORM[30]	frame\_FORM[59]	
4-6	456-466	vertically	_	_	_	HAS\_FORM[30]	frame\_FORM[59]	
4-7	467-474	upwards	_	_	_	HAS\_FORM[30]	frame\_FORM[59]	
4-8	475-479	from	_	_	_	HAS\_FORM[30]	frame\_FORM[59]	
4-9	480-481	a	_	_	_	HAS\_FORM[30]	_	
4-10	482-486	cave	_	D.1 Abiotic[1]	_	HAS\_FORM[30]	_	
4-11	487-492	floor	_	D.1 Abiotic[1]	_	HAS\_FORM[30]	_	
4-12	493-496	and	_	_	_	_	_	
4-13	497-503	formed	_	_	_	HAS\_CAUSE[31]	frame\_CAUSE[60]	
4-14	504-506	by	_	_	_	HAS\_CAUSE[31]	frame\_CAUSE[60]	
4-15	507-520	precipitation	_	B. Process	_	HAS\_CAUSE[31]	_	
4-16	521-525	from	_	_	_	HAS\_CAUSE[31]	_	
4-17	526-531	drips	_	D.1 Abiotic	_	HAS\_CAUSE[31]	_	
4-18	531-532	.	_	_	_	_	_	

#Text=steephead - a steep-sided valley in karst, generally short, ending abruptly upstream where a stream emerges or formerly did so.
5-1	536-545	steephead	_	A.1 Surface landform	DEFINIENDUM	_	_	
5-2	546-547	-	_	_	_	_	_	
5-3	548-549	a	_	_	_	_	_	
5-4	550-561	steep-sided	_	_	_	HAS\_FORM	_	
5-5	562-568	valley	_	D.1 Abiotic	_	_	_	
5-6	569-571	in	_	_	_	COMPOSITION\_MEDIUM[32]	frame\_COMPOSITION	
5-7	572-577	karst	_	C. Geome	_	COMPOSITION\_MEDIUM[32]	_	
5-8	577-578	,	_	_	_	_	_	
5-9	579-588	generally	_	_	_	HAS\_SIZE[33]	_	
5-10	589-594	short	_	_	_	HAS\_SIZE[33]	_	
5-11	594-595	,	_	_	_	_	_	
5-12	596-602	ending	_	_	_	HAS\_FORM[34]	_	
5-13	603-611	abruptly	_	_	_	HAS\_FORM[34]	_	
5-14	612-620	upstream	_	_	_	HAS\_FORM[34]	_	
5-15	621-626	where	_	_	_	HAS\_LOCATION[35]	frame\_LOCATION	
5-16	627-628	a	_	_	_	HAS\_LOCATION[35]	_	
5-17	629-635	stream	_	D.1 Abiotic	_	HAS\_LOCATION[35]	_	
5-18	636-643	emerges	_	_	_	HAS\_LOCATION[35]	_	
5-19	644-646	or	_	_	_	HAS\_LOCATION[35]	_	
5-20	647-655	formerly	_	_	_	HAS\_LOCATION[35]	_	
5-21	656-659	did	_	_	_	HAS\_LOCATION[35]	_	
5-22	660-662	so	_	_	_	HAS\_LOCATION[35]	_	
5-23	662-663	.	_	_	_	_	_	

#Text=straw - a long, thin-walled tubular stalactite less than about 1em in diameter.
6-1	667-672	straw	_	A.2 Underground landform	DEFINIENDUM	_	_	
6-2	673-674	-	_	_	_	_	_	
6-3	675-676	a	_	_	_	_	_	
6-4	677-681	long	_	_	_	HAS\_FORM[36]	_	
6-5	681-682	,	_	_	_	HAS\_FORM[36]	_	
6-6	683-694	thin-walled	_	_	_	HAS\_FORM[36]	_	
6-7	695-702	tubular	_	_	_	HAS\_FORM[36]	_	
6-8	703-713	stalactite	_	A.2 Underground landform	GENUS	_	_	
6-9	714-718	less	_	_	_	HAS\_SIZE[37]	_	
6-10	719-723	than	_	_	_	HAS\_SIZE[37]	_	
6-11	724-729	about	_	_	_	HAS\_SIZE[37]	_	
6-12	730-733	1em	_	_	_	HAS\_SIZE[37]	_	
6-13	734-736	in	_	_	_	HAS\_SIZE[37]	frame\_SIZE[61]	
6-14	737-745	diameter	_	_	_	HAS\_SIZE[37]	frame\_SIZE[61]	
6-15	745-746	.	_	_	_	_	_	

#Text=subcutaneous zone - the uppermost layers of rock below the soil on a karst. this zone is distinguished from lower zones by a higher porosity and storage capacity for water as a result of the presence of many solutionally enlarged fissures.
7-1	750-762	subcutaneous	_	C. Geome[2]	DEFINIENDUM[17]	_	_	
7-2	763-767	zone	_	C. Geome[2]	DEFINIENDUM[17]	_	_	
7-3	768-769	-	_	_	_	_	_	
7-4	770-773	the	_	_	_	HAS\_LOCATION[38]	_	
7-5	774-783	uppermost	_	_	_	HAS\_LOCATION[38]	_	
7-6	784-790	layers	_	_	_	HAS\_LOCATION[38]	_	
7-7	791-793	of	_	_	_	HAS\_LOCATION[38]	_	
7-8	794-798	rock	_	D.1 Abiotic	_	HAS\_LOCATION[38]	_	
7-9	799-804	below	_	_	_	HAS\_LOCATION[38]	frame\_LOCATION	
7-10	805-808	the	_	_	_	HAS\_LOCATION[38]	_	
7-11	809-813	soil	_	D.1 Abiotic	_	HAS\_LOCATION[38]	_	
7-12	814-816	on	_	_	_	HAS\_LOCATION[38]|COMPOSITION\_MEDIUM[39]	_	
7-13	817-818	a	_	_	_	HAS\_LOCATION[38]|COMPOSITION\_MEDIUM[39]	_	
7-14	819-824	karst	_	_	_	HAS\_LOCATION[38]|COMPOSITION\_MEDIUM[39]	_	
7-15	824-825	.	_	_	_	_	_	
7-16	826-830	this	_	_	_	_	_	
7-17	831-835	zone	_	_	_	_	_	
7-18	836-838	is	_	_	_	_	_	
