#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=The word polje signifies a field or a large plain, and it is still widely used in Slav languages without particular reference to karstic terrain (Sweeting 1972, Roglič 1974), although poljes in the karst of Slovenia are usually called dolina or dol (Gams 1994).
1-1	0-3	The	_	_	_	_	_	
1-2	4-8	word	_	_	_	_	_	
1-3	9-14	polje	_	A.1 Surface landform	DEFINIENDUM	_	_	
1-4	15-24	signifies	_	_	DEFINITOR	_	_	
1-5	25-26	a	_	_	_	_	_	
1-6	27-32	field	_	D.1 Abiotic	GENUS	_	_	
1-7	33-35	or	_	_	_	_	_	
1-8	36-37	a	_	_	_	_	_	
1-9	38-43	large	_	D.1 Abiotic[1]	GENUS[31]	HAS\_SIZE	_	
1-10	44-49	plain	_	D.1 Abiotic[1]	GENUS[31]	_	_	
1-11	49-50	,	_	_	_	_	_	
1-12	51-54	and	_	_	_	_	_	
1-13	55-57	it	_	_	_	_	_	
1-14	58-60	is	_	_	_	_	_	
1-15	61-66	still	_	_	_	_	_	
1-16	67-73	widely	_	_	_	_	_	
1-17	74-78	used	_	_	_	_	_	
1-18	79-81	in	_	_	_	_	_	
1-19	82-86	Slav	_	_	_	_	_	
1-20	87-96	languages	_	_	_	_	_	
1-21	97-104	without	_	_	_	_	_	
1-22	105-115	particular	_	_	_	_	_	
1-23	116-125	reference	_	_	_	_	_	
1-24	126-128	to	_	_	_	_	_	
1-25	129-136	karstic	_	C. Geome[2]	_	COMPOSITION\_MEDIUM[51]	_	
1-26	137-144	terrain	_	C. Geome[2]	_	COMPOSITION\_MEDIUM[51]	_	
1-27	145-146	(	_	_	_	_	_	
1-28	146-154	Sweeting	_	_	_	_	_	
1-29	155-159	1972	_	_	_	_	_	
1-30	159-160	,	_	_	_	_	_	
1-31	161-167	Roglič	_	_	_	_	_	
1-32	168-172	1974	_	_	_	_	_	
1-33	172-173	)	_	_	_	_	_	
1-34	173-174	,	_	_	_	_	_	
1-35	175-183	although	_	_	_	_	_	
1-36	184-190	poljes	polje	A.1 Surface landform	_	_	_	
1-37	191-193	in	_	_	_	_	_	
1-38	194-197	the	_	_	_	_	_	
1-39	198-203	karst	_	_	_	_	_	
1-40	204-206	of	_	_	_	_	_	
1-41	207-215	Slovenia	_	D.3.1 Geolocation	_	_	_	
1-42	216-219	are	_	_	_	_	_	
1-43	220-227	usually	_	_	_	_	_	
1-44	228-234	called	_	_	_	_	_	
1-45	235-241	dolina	_	_	_	_	_	
1-46	242-244	or	_	_	_	_	_	
1-47	245-248	dol	_	_	_	_	_	
1-48	249-250	(	_	_	_	_	_	
1-49	250-254	Gams	_	_	_	_	_	
1-50	255-259	1994	_	_	_	_	_	
1-51	259-260	)	_	_	_	_	_	
1-52	260-261	.	_	_	_	_	_	

#Text=The word ‘tower’ therefore subsumes a myriad of forms, and a variety of terms in different languages has been used to describe them, including turm, mogote, cone, piton, hum and pepino.
2-1	262-265	The	_	_	_	_	_	
2-2	266-270	word	_	_	_	_	_	
2-3	271-272	‘	_	_	_	_	_	
2-4	272-277	tower	_	A.1 Surface landform	DEFINIENDUM	_	_	
2-5	277-278	’	_	_	_	_	_	
2-6	279-288	therefore	_	_	_	_	_	
2-7	289-297	subsumes	_	_	_	_	_	
2-8	298-299	a	_	_	_	_	_	
2-9	300-306	myriad	_	_	_	_	_	
2-10	307-309	of	_	_	_	_	_	
2-11	310-315	forms	_	_	_	_	_	
2-12	315-316	,	_	_	_	_	_	
2-13	317-320	and	_	_	_	_	_	
2-14	321-322	a	_	_	_	_	_	
2-15	323-330	variety	_	_	_	_	_	
2-16	331-333	of	_	_	_	_	_	
2-17	334-339	terms	_	_	_	_	_	
2-18	340-342	in	_	_	_	_	_	
2-19	343-352	different	_	_	_	_	_	
2-20	353-362	languages	_	_	_	_	_	
2-21	363-366	has	_	_	_	_	_	
2-22	367-371	been	_	_	_	_	_	
2-23	372-376	used	_	_	_	_	_	
2-24	377-379	to	_	_	_	_	_	
2-25	380-388	describe	_	_	_	_	_	
2-26	389-393	them	_	_	_	_	_	
2-27	393-394	,	_	_	_	_	_	
2-28	395-404	including	_	_	_	_	_	
2-29	405-409	turm	_	A.1 Surface landform	DEFINIENDUM	_	_	
2-30	409-410	,	_	_	_	_	_	
