#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=﻿kavernozan: Reljef ili stijene koje sadržavaju kaverne ili špilje.
1-1	0-11	﻿kavernozan	_	_	DEFINIENDUM	_	_	
1-2	11-12	:	_	_	_	_	_	
1-3	13-19	Reljef	_	_	GENUS	_	_	
1-4	20-23	ili	_	_	_	_	_	
1-5	24-31	stijene	stijena	D.1 Abiotic	GENUS	_	_	
1-6	32-36	koje	_	_	_	_	_	
1-7	37-47	sadržavaju	_	_	_	CONTAINS[36]	frame\_CONTAINS	
1-8	48-55	kaverne	_	A.2 Underground landform	_	CONTAINS[36]	_	
1-9	56-59	ili	_	_	_	CONTAINS[36]	_	
1-10	60-66	špilje	_	A.2 Underground landform	_	CONTAINS[36]	_	
1-11	66-67	.	_	_	_	_	_	

#Text=kavernozna formacija: Kompleks stijena s velikim šupljinama koje su obično nastale otapanjem stijene vodom. Voda može, ali i ne mora biti u sloju.
2-1	69-79	kavernozna	_	C. Geome[1]	DEFINIENDUM[13]	_	_	
2-2	80-89	formacija	_	C. Geome[1]	DEFINIENDUM[13]	_	_	
2-3	89-90	:	_	_	_	_	_	
2-4	91-99	Kompleks	_	_	GENUS[14]	_	_	
2-5	100-107	stijena	_	D.1 Abiotic	GENUS[14]	_	_	
2-6	108-109	s	_	_	_	CONTAINS[37]	_	
2-7	110-117	velikim	_	_	_	CONTAINS[37]	_	
2-8	118-128	šupljinama	_	_	_	CONTAINS[37]	_	
2-9	129-133	koje	_	_	_	_	_	
2-10	134-136	su	_	_	_	_	_	
2-11	137-143	obično	_	_	_	_	_	
2-12	144-151	nastale	_	_	_	HAS\_CAUSE[38]	_	
2-13	152-161	otapanjem	_	B.2 Loss	_	HAS\_CAUSE[38]	_	
2-14	162-169	stijene	_	D.1 Abiotic	_	HAS\_CAUSE[38]	_	
2-15	170-175	vodom	_	D.1 Abiotic	_	HAS\_CAUSE[38]	_	
2-16	175-176	.	_	_	_	_	_	
2-17	177-181	Voda	_	_	_	_	_	
2-18	182-186	može	_	_	_	_	_	
2-19	186-187	,	_	_	_	_	_	
2-20	188-191	ali	_	_	_	_	_	
2-21	192-193	i	_	_	_	_	_	
2-22	194-196	ne	_	_	_	_	_	
2-23	197-201	mora	_	_	_	_	_	
2-24	202-206	biti	_	_	_	_	_	
2-25	207-208	u	_	_	_	_	_	
2-26	209-214	sloju	_	_	_	_	_	
2-27	214-215	.	_	_	_	_	_	

#Text=kavernozna poroznost: Sustav velikih pora s kavernoznim otvorima s donjom granicom veličine koja je praktički definirana kao najmanji otvor kroz koji može ući odrasla osoba (Choquette i Pray, 1970).
3-1	217-227	kavernozna	_	D.3 Property[2]	DEFINIENDUM[15]	_	_	
3-2	228-237	poroznost	_	D.3 Property[2]	DEFINIENDUM[15]	_	_	
3-3	237-238	:	_	_	_	_	_	
3-4	239-245	Sustav	_	_	GENUS[16]	_	_	
3-5	246-253	velikih	_	_	GENUS[16]	HAS\_SIZE	_	
3-6	254-258	pora	_	A.2 Underground landform	GENUS[16]	_	_	
3-7	259-260	s	_	_	_	CONTAINS[39]	frame\_CONTAINS	
3-8	261-272	kavernoznim	_	_	_	CONTAINS[39]	_	
3-9	273-281	otvorima	_	_	_	CONTAINS[39]	_	
3-10	282-283	s	_	_	_	HAS\_SIZE[40]	_	
3-11	284-290	donjom	_	_	_	HAS\_SIZE[40]	_	
3-12	291-299	granicom	_	_	_	HAS\_SIZE[40]	_	
3-13	300-308	veličine	_	_	_	HAS\_SIZE[40]	_	
3-14	309-313	koja	_	_	_	HAS\_SIZE[40]	_	
3-15	314-316	je	_	_	_	HAS\_SIZE[40]	_	
3-16	317-326	praktički	_	_	_	HAS\_SIZE[40]	_	
3-17	327-337	definirana	_	_	_	HAS\_SIZE[40]	_	
3-18	338-341	kao	_	_	_	HAS\_SIZE[40]	_	
3-19	342-350	najmanji	_	_	_	HAS\_SIZE[40]	_	
3-20	351-356	otvor	_	_	_	HAS\_SIZE[40]	_	
3-21	357-361	kroz	_	_	_	HAS\_SIZE[40]	_	
3-22	362-366	koji	_	_	_	HAS\_SIZE[40]	_	
3-23	367-371	može	_	_	_	HAS\_SIZE[40]	_	
3-24	372-375	ući	_	_	_	HAS\_SIZE[40]	_	
3-25	376-383	odrasla	_	_	_	HAS\_SIZE[40]	_	
3-26	384-389	osoba	_	_	_	HAS\_SIZE[40]	_	
3-27	390-391	(	_	_	_	_	_	
3-28	391-400	Choquette	_	_	_	_	_	
3-29	401-402	i	_	_	_	_	_	
3-30	403-407	Pray	_	_	_	_	_	
3-31	407-408	,	_	_	_	_	_	
3-32	409-413	1970	_	_	_	_	_	
3-33	413-414	)	_	_	_	_	_	
3-34	414-415	.	_	_	_	_	_	

#Text=kavernozna stijena: Svaka stijena s brojnim šupljinama, ćelijama i velikim porama, npr., površina litice s brojnim plitkim udubljenjima nastalim kavernoznim trošenjem.
4-1	417-427	kavernozna	_	A.1 Surface landform[3]	DEFINIENDUM[17]	_	_	
4-2	428-435	stijena	_	A.1 Surface landform[3]	DEFINIENDUM[17]	_	_	
4-3	435-436	:	_	_	_	_	_	
4-4	437-442	Svaka	_	_	_	_	_	
4-5	443-450	stijena	_	D.1 Abiotic	GENUS	_	_	
4-6	451-452	s	_	_	_	CONTAINS[41]	_	
4-7	453-460	brojnim	_	_	_	CONTAINS[41]	_	
4-8	461-471	šupljinama	_	A.2 Underground landform	_	CONTAINS[41]	_	
4-9	471-472	,	_	_	_	CONTAINS[41]	_	
4-10	473-481	ćelijama	_	A.2 Underground landform	_	CONTAINS[41]	_	
4-11	482-483	i	_	_	_	CONTAINS[41]	_	
4-12	484-491	velikim	_	_	_	CONTAINS[41]	_	
4-13	492-498	porama	_	A.2 Underground landform	_	CONTAINS[41]	_	
4-14	498-499	,	_	_	_	_	_	
4-15	500-503	npr	_	_	_	_	_	
4-16	503-504	.	_	_	_	_	_	
4-17	504-505	,	_	_	_	_	_	
4-18	506-514	površina	_	_	_	_	_	
4-19	515-521	litice	_	_	_	_	_	
4-20	522-523	s	_	_	_	CONTAINS[42]	frame\_CONTAINS	
4-21	524-531	brojnim	_	_	_	CONTAINS[42]	_	
4-22	532-539	plitkim	_	_	_	CONTAINS[42]	_	
4-23	540-552	udubljenjima	_	_	_	CONTAINS[42]	_	
4-24	553-561	nastalim	_	_	_	HAS\_CAUSE[43]	frame\_CAUSE	
4-25	562-573	kavernoznim	_	B.2 Loss[4]	_	HAS\_CAUSE[43]	_	
4-26	574-583	trošenjem	_	B.2 Loss[4]	_	HAS\_CAUSE[43]	_	
4-27	583-584	.	_	_	_	_	_	

#Text=špiljsko uže: Sulfatna siga s paralelnim vlaknima upletenim poput užeta.
5-1	586-594	špiljsko	_	A.2 Underground landform[5]	DEFINIENDUM[18]	_	_	
5-2	595-598	uže	_	A.2 Underground landform[5]	DEFINIENDUM[18]	_	_	
5-3	598-599	:	_	_	_	_	_	
5-4	600-608	Sulfatna	_	_	GENUS[19]	COMPOSITION\_MEDIUM	_	
5-5	609-613	siga	_	A.2 Underground landform	GENUS[19]	_	_	
5-6	614-615	s	_	_	_	HAS\_FORM[44]	_	
5-7	616-626	paralelnim	_	_	_	HAS\_FORM[44]	_	
5-8	627-635	vlaknima	_	_	_	HAS\_FORM[44]	_	
5-9	636-645	upletenim	_	_	_	HAS\_FORM[44]	_	
5-10	646-651	poput	_	_	_	HAS\_FORM[44]	_	
5-11	652-657	užeta	_	_	_	HAS\_FORM[44]	_	
5-12	657-658	.	_	_	_	_	_	

#Text=špiljski izvor: Prirodni tok vode iz stijene ili sedimenta unutar špilje.
6-1	660-668	špiljski	_	A.3 Hydrological form[6]	DEFINIENDUM[20]	_	_	
6-2	669-674	izvor	_	A.3 Hydrological form[6]	DEFINIENDUM[20]	_	_	
6-3	674-675	:	_	_	_	_	_	
6-4	676-684	Prirodni	_	_	GENUS[21]	_	_	
6-5	685-688	tok	_	_	GENUS[21]	_	_	
6-6	689-693	vode	_	_	GENUS[21]	_	_	
6-7	694-696	iz	_	_	_	HAS\_LOCATION[45]	_	
6-8	697-704	stijene	_	_	_	HAS\_LOCATION[45]	_	
6-9	705-708	ili	_	_	_	HAS\_LOCATION[45]	_	
6-10	709-718	sedimenta	_	_	_	HAS\_LOCATION[45]	_	
6-11	719-725	unutar	_	_	_	HAS\_LOCATION[45]	_	
6-12	726-732	špilje	_	_	_	HAS\_LOCATION[45]	_	
6-13	732-733	.	_	_	_	_	_	

#Text=špiljski sustav: 1 Grupa špilja koje su međusobno spojene ili hidrološki povezane. 2 Velika špilja s prostranim kompleksom dvorana i kanala.
7-1	735-743	špiljski	_	A.2 Underground landform[7]	DEFINIENDUM[22]	_	_	
7-2	744-750	sustav	_	A.2 Underground landform[7]	DEFINIENDUM[22]	_	_	
7-3	750-751	:	_	_	_	_	_	
7-4	752-753	1	_	_	_	_	_	
7-5	754-759	Grupa	_	_	GENUS[23]	_	_	
7-6	760-766	špilja	_	_	GENUS[23]	_	_	
7-7	767-771	koje	_	_	_	HAS\_ATTRIBUTE[46]	_	
7-8	772-774	su	_	_	_	HAS\_ATTRIBUTE[46]	_	
7-9	775-784	međusobno	_	_	_	HAS\_ATTRIBUTE[46]	_	
7-10	785-792	spojene	_	_	_	HAS\_ATTRIBUTE[46]	_	
7-11	793-796	ili	_	_	_	HAS\_ATTRIBUTE[46]	_	
7-12	797-807	hidrološki	_	_	_	HAS\_ATTRIBUTE[46]	_	
7-13	808-816	povezane	_	_	_	HAS\_ATTRIBUTE[46]	_	
7-14	816-817	.	_	_	_	_	_	
7-15	818-819	2	_	_	_	_	_	
7-16	820-826	Velika	_	_	GENUS[24]	_	_	
7-17	827-833	špilja	_	_	GENUS[24]	_	_	
7-18	834-835	s	_	_	_	CONTAINS[47]	frame\_CONTAINS	
7-19	836-846	prostranim	_	_	_	CONTAINS[47]|HAS\_SIZE[48]	_	
7-20	847-857	kompleksom	_	_	_	CONTAINS[47]	_	
7-21	858-865	dvorana	_	A.2 Underground landform	_	CONTAINS[47]	_	
7-22	866-867	i	_	_	_	CONTAINS[47]	_	
7-23	868-874	kanala	_	A.2 Underground landform	_	CONTAINS[47]	_	
7-24	874-875	.	_	_	_	_	_	

#Text=špiljski baršun: Mala raznostranična forma na površini sige koja daje baršunastu teksturu i sjaj.
8-1	877-885	špiljski	_	A.2 Underground landform[8]	DEFINIENDUM[25]	_	_	
8-2	886-892	baršun	_	A.2 Underground landform[8]	DEFINIENDUM[25]	_	_	
8-3	892-893	:	_	_	_	_	_	
8-4	894-898	Mala	_	_	_	HAS\_SIZE	_	
8-5	899-913	raznostranična	_	_	_	HAS\_FORM	_	
8-6	914-919	forma	_	_	GENUS[26]	_	_	
8-7	920-922	na	_	_	GENUS[26]	HAS\_LOCATION[49]	frame\_LOCATION[62]	
8-8	923-931	površini	_	_	GENUS[26]	HAS\_LOCATION[49]	frame\_LOCATION[62]	
8-9	932-936	sige	_	A.2 Underground landform	GENUS[26]	HAS\_LOCATION[49]	_	
8-10	937-941	koja	_	_	_	_	_	
8-11	942-946	daje	_	_	_	HAS\_RESULT[50]	frame\_RESULT	
8-12	947-957	baršunastu	_	_	_	HAS\_RESULT[50]	_	
8-13	958-966	teksturu	_	_	_	HAS\_RESULT[50]	_	
8-14	967-968	i	_	_	_	HAS\_RESULT[50]	_	
8-15	969-973	sjaj	_	_	_	HAS\_RESULT[50]	_	
8-16	973-974	.	_	_	_	_	_	

#Text=špiljarstvo: Istraživanje špilja; katkada se ta aktivnost više pripisuje hobiju i sportu nego znanstvenom izučavanju.
9-1	976-987	špiljarstvo	_	E.2 Method	DEFINIENDUM	_	_	
9-2	987-988	:	_	_	_	_	_	
9-3	989-1001	Istraživanje	_	_	GENUS[27]	_	_	
9-4	1002-1008	špilja	_	_	GENUS[27]	_	_	
9-5	1008-1009	;	_	_	_	_	_	
9-6	1010-1017	katkada	_	_	_	_	_	
9-7	1018-1020	se	_	_	_	_	_	
9-8	1021-1023	ta	_	_	_	_	_	
9-9	1024-1033	aktivnost	_	_	_	_	_	
9-10	1034-1038	više	_	_	_	_	_	
9-11	1039-1048	pripisuje	_	_	_	_	_	
9-12	1049-1055	hobiju	_	_	_	_	_	
9-13	1056-1057	i	_	_	_	_	_	
9-14	1058-1064	sportu	_	_	_	_	_	
9-15	1065-1069	nego	_	_	_	_	_	
9-16	1070-1081	znanstvenom	_	_	_	_	_	
9-17	1082-1092	izučavanju	_	_	_	_	_	
9-18	1092-1093	.	_	_	_	_	_	

#Text=šupljina: Udubina u vapnenačkoj špilji nastala otapanjem.
10-1	1095-1103	šupljina	_	A.2 Underground landform	DEFINIENDUM	_	_	
10-2	1103-1104	:	_	_	_	_	_	
10-3	1105-1112	Udubina	_	_	GENUS	_	_	
10-4	1113-1114	u	_	_	_	HAS\_LOCATION[51]	_	
10-5	1115-1126	vapnenačkoj	_	_	_	HAS\_LOCATION[51]	_	
10-6	1127-1133	špilji	_	A.2 Underground landform	_	HAS\_LOCATION[51]	_	
10-7	1134-1141	nastala	_	_	_	HAS\_CAUSE[52]	frame\_CAUSE	
10-8	1142-1151	otapanjem	_	B.2 Loss	_	HAS\_CAUSE[52]	_	
10-9	1151-1152	.	_	_	_	_	_	

#Text=stropni blok: Grubo kockasti, pukotinama oivičeni veliki blok koji je pao sa stropa špilje.
11-1	1154-1161	stropni	_	A.2 Underground landform[9]	DEFINIENDUM[28]	_	_	
11-2	1162-1166	blok	_	A.2 Underground landform[9]	DEFINIENDUM[28]	_	_	
11-3	1166-1167	:	_	_	_	_	_	
11-4	1168-1173	Grubo	_	_	_	HAS\_FORM[53]	_	
11-5	1174-1182	kockasti	_	_	_	HAS\_FORM[53]	_	
11-6	1182-1183	,	_	_	_	HAS\_FORM[53]	_	
11-7	1184-1194	pukotinama	_	_	_	HAS\_FORM[53]	_	
