#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=Karst is a landscape created by the dissolution of carbonate rocks, although similar features can also be found in volcanic and permafrost areas.
1-1	0-5	Karst	_	C. Geome	DEFINIENDUM	_	_	
1-2	6-8	is	_	_	DEFINITOR[31]	_	_	
1-3	9-10	a	_	_	DEFINITOR[31]	_	_	
1-4	11-20	landscape	_	C. Geome	GENUS	_	_	
1-5	20-21	 	_	_	_	_	_	
1-6	21-28	created	_	_	_	HAS\_CAUSE[57]	frame\_CAUSE[82]	
1-7	29-31	by	_	_	_	HAS\_CAUSE[57]	frame\_CAUSE[82]	
1-8	32-35	the	_	_	_	HAS\_CAUSE[57]	_	
1-9	36-47	dissolution	_	B.2 Loss	_	HAS\_CAUSE[57]	_	
1-10	48-50	of	_	_	_	HAS\_CAUSE[57]	_	
1-11	51-60	carbonate	carbonate rock[1]	D.1 Abiotic[2]	_	HAS\_CAUSE[57]	_	
1-12	61-66	rocks	carbonate rock[1]	D.1 Abiotic[2]	_	HAS\_CAUSE[57]	_	
1-13	66-67	,	_	_	_	_	_	
1-14	68-76	although	_	_	_	_	_	
1-15	77-84	similar	_	_	_	_	_	
1-16	85-93	features	_	_	_	_	_	
1-17	94-97	can	_	_	_	_	_	
1-18	98-102	also	_	_	_	_	_	
1-19	103-105	be	_	_	_	_	_	
1-20	106-111	found	_	_	_	_	_	
1-21	112-114	in	_	_	_	_	_	
1-22	115-123	volcanic	_	C. Geome[3]	_	_	_	
1-23	124-127	and	_	C. Geome[3]	_	_	_	
1-24	128-138	permafrost	_	C. Geome[3]	_	_	_	
1-25	139-144	areas	_	C. Geome[3]	_	_	_	
1-26	144-145	.	_	_	_	_	_	

#Text=Karst is a product of processes that operate on continental land masses, especially when the land masses are uplifted above sea level.
2-1	147-152	Karst	_	C. Geome	DEFINIENDUM	_	_	
2-2	153-155	is	_	_	DEFINITOR[32]	_	_	
2-3	156-157	a	_	_	DEFINITOR[32]	_	_	
2-4	158-165	product	_	_	GENUS[33]	HAS\_CAUSE[58]	_	
2-5	165-166	 	_	_	GENUS[33]	HAS\_CAUSE[58]	_	
2-6	166-168	of	_	_	GENUS[33]	HAS\_CAUSE[58]	_	
2-7	169-178	processes	_	B. Process	GENUS[33]	HAS\_CAUSE[58]	_	
2-8	179-183	that	_	_	_	HAS\_CAUSE[58]	_	
2-9	184-191	operate	_	_	_	HAS\_CAUSE[58]	frame\_CAUSE[83]	
2-10	192-194	on	_	_	_	HAS\_CAUSE[58]|HAS\_LOCATION[59]	frame\_CAUSE[83]	
2-11	195-206	continental	_	C. Geome[4]	_	HAS\_CAUSE[58]|HAS\_LOCATION[59]	_	
2-12	207-211	land	_	C. Geome[4]	_	HAS\_CAUSE[58]|HAS\_LOCATION[59]	_	
2-13	212-218	masses	_	C. Geome[4]	_	HAS\_CAUSE[58]|HAS\_LOCATION[59]	_	
2-14	218-219	,	_	_	_	_	_	
2-15	220-230	especially	_	_	_	_	_	
2-16	231-235	when	_	_	_	_	_	
2-17	236-239	the	_	_	_	_	_	
2-18	240-244	land	_	_	_	_	_	
2-19	245-251	masses	_	_	_	_	_	
2-20	252-255	are	_	_	_	_	_	
2-21	256-264	uplifted	_	_	_	_	_	
2-22	265-270	above	_	_	_	_	_	
2-23	271-274	sea	_	D.1 Abiotic[5]	_	_	_	
2-24	275-280	level	_	D.1 Abiotic[5]	_	_	_	
2-25	280-281	.	_	_	_	_	_	

#Text=Karst is terrain with distinctive hydrology and landforms arising from the combination of high rock solubility and well-developed solution channel (secondary) porosity underground.
3-1	283-288	Karst	_	C. Geome	DEFINIENDUM	_	_	
3-2	289-291	is	_	_	DEFINITOR	_	_	
3-3	291-292	 	_	_	_	_	_	
3-4	292-299	terrain	_	C. Geome	GENUS	_	_	
3-5	300-304	with	_	_	_	CONTAINS[60]	frame\_COMPOSITION[84]	
3-6	305-316	distinctive	_	_	_	CONTAINS[60]	frame\_COMPOSITION[84]	
3-7	317-326	hydrology	_	D.1 Abiotic	_	CONTAINS[60]	_	
3-8	327-330	and	_	_	_	CONTAINS[60]	_	
3-9	331-340	landforms	_	D.1 Abiotic	_	CONTAINS[60]	_	
3-10	341-348	arising	_	_	_	HAS\_CAUSE[61]	frame\_CAUSE[85]	
3-11	349-353	from	_	_	_	HAS\_CAUSE[61]	frame\_CAUSE[85]	
3-12	354-357	the	_	_	_	HAS\_CAUSE[61]	frame\_CAUSE[85]	
3-13	358-369	combination	_	_	_	HAS\_CAUSE[61]	_	
3-14	370-372	of	_	_	_	HAS\_CAUSE[61]	_	
3-15	373-377	high	_	_	_	HAS\_CAUSE[61]	_	
3-16	378-382	rock	_	D.3 Property[6]|D.1 Abiotic[7]	_	HAS\_CAUSE[61]	_	
3-17	383-393	solubility	_	D.3 Property[6]	_	HAS\_CAUSE[61]	_	
3-18	394-397	and	_	_	_	HAS\_CAUSE[61]	_	
3-19	398-412	well-developed	_	_	_	HAS\_CAUSE[61]	_	
3-20	413-421	solution	_	B.2 Loss[8]	_	HAS\_CAUSE[61]	_	
3-21	422-429	channel	_	B.2 Loss[8]	_	HAS\_CAUSE[61]	_	
3-22	430-431	(	_	B.2 Loss[8]	_	HAS\_CAUSE[61]	_	
3-23	431-440	secondary	_	B.2 Loss[8]	_	HAS\_CAUSE[61]	_	
3-24	440-441	)	_	B.2 Loss[8]	_	HAS\_CAUSE[61]	_	
3-25	442-450	porosity	_	B.2 Loss[8]	_	HAS\_CAUSE[61]	_	
