#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=dry valley - a valley without a surface stream channel.
1-1	0-3	dry	_	A.1 Surface landform[1]	DEFINIENDUM[24]	_	_	
1-2	4-10	valley	_	A.1 Surface landform[1]	DEFINIENDUM[24]	_	_	
1-3	11-12	-	_	_	_	_	_	
1-4	13-14	a	_	_	_	_	_	
1-5	15-21	valley	_	D.1 Abiotic	GENUS	_	_	
1-6	22-29	without	_	_	_	HAS\_FORM[36]	frame\_FORM[68]	
1-7	30-31	a	_	_	_	HAS\_FORM[36]	frame\_FORM[68]	
1-8	32-39	surface	_	_	_	HAS\_FORM[36]	_	
1-9	40-46	stream	_	D.1 Abiotic[2]	_	HAS\_FORM[36]	_	
1-10	47-54	channel	_	D.1 Abiotic[2]	_	HAS\_FORM[36]	_	
1-11	54-55	.	_	_	_	_	_	

#Text=dynamic phreas - a phreatic zone or part of a phreatic zone where water moves fast with turbulence under hydrostatic pressure.
2-1	59-66	dynamic	_	C. Geome[3]	DEFINIENDUM[25]	_	_	
2-2	67-73	phreas	_	C. Geome[3]	DEFINIENDUM[25]	_	_	
2-3	74-75	-	_	_	_	_	_	
2-4	76-77	a	_	_	_	_	_	
2-5	78-86	phreatic	_	C. Geome[4]	GENUS[26]	_	_	
2-6	87-91	zone	_	C. Geome[4]	GENUS[26]	_	_	
2-7	92-94	or	_	_	_	_	_	
2-8	95-99	part	_	_	_	_	_	
2-9	100-102	of	_	_	_	_	_	
2-10	103-104	a	_	_	_	_	_	
2-11	105-113	phreatic	_	_	_	_	_	
2-12	114-118	zone	_	_	_	_	_	
2-13	119-124	where	_	_	_	HAS\_ATTRIBUTE[37]	frame\_ATTRIBUTE	
2-14	125-130	water	_	D.1 Abiotic	_	HAS\_ATTRIBUTE[37]	_	
2-15	131-136	moves	_	_	_	HAS\_ATTRIBUTE[37]	_	
2-16	137-141	fast	_	_	_	HAS\_ATTRIBUTE[37]	_	
2-17	142-146	with	_	_	_	HAS\_ATTRIBUTE[37]	_	
2-18	147-157	turbulence	_	B.1 Movement	_	HAS\_ATTRIBUTE[37]	_	
2-19	158-163	under	_	_	_	HAS\_ATTRIBUTE[38]	frame\_ATTRIBUTE	
2-20	164-175	hydrostatic	_	D.3 Property[5]	_	HAS\_ATTRIBUTE[38]	_	
2-21	176-184	pressure	_	D.3 Property[5]	_	HAS\_ATTRIBUTE[38]	_	
2-22	184-185	.	_	_	_	_	_	

#Text=erosion - the wearing away of bedrock or sediment at the surface or in caves by mechanical and chemical actions of all moving agents, such as rivers, wind and glaciers.
3-1	189-196	erosion	_	B.2 Loss	DEFINIENDUM	_	_	
3-2	197-198	-	_	_	_	_	_	
3-3	199-202	the	_	_	_	_	_	
3-4	203-210	wearing	_	B.2 Loss[6]	GENUS[27]	DEFINED\_AS[39]	_	
3-5	211-215	away	_	B.2 Loss[6]	GENUS[27]	DEFINED\_AS[39]	_	
3-6	216-218	of	_	_	_	DEFINED\_AS[39]	_	
3-7	219-226	bedrock	_	D.1 Abiotic	_	DEFINED\_AS[39]	_	
3-8	227-229	or	_	_	_	DEFINED\_AS[39]	_	
3-9	230-238	sediment	_	D.1 Abiotic	_	DEFINED\_AS[39]	_	
3-10	239-241	at	_	_	_	HAS\_LOCATION[40]	frame\_LOCATION[69]	
3-11	242-245	the	_	_	_	HAS\_LOCATION[40]	frame\_LOCATION[69]	
3-12	246-253	surface	_	_	_	HAS\_LOCATION[40]	_	
3-13	254-256	or	_	_	_	HAS\_LOCATION[40]	_	
3-14	257-259	in	_	_	_	HAS\_LOCATION[40]	_	
3-15	260-265	caves	_	A.2 Underground landform	_	HAS\_LOCATION[40]	_	
3-16	266-268	by	_	_	_	HAS\_CAUSE[41]	frame\_CAUSE	
3-17	269-279	mechanical	mechanical action	B. Process	SPECIES	HAS\_CAUSE[41]	_	
3-18	280-283	and	_	_	_	HAS\_CAUSE[41]	_	
3-19	284-292	chemical	_	B. Process[7]	_	HAS\_CAUSE[41]	_	
3-20	293-300	actions	_	B. Process[7]	_	HAS\_CAUSE[41]	_	
3-21	301-303	of	_	_	_	HAS\_CAUSE[41]	_	
3-22	304-307	all	_	_	_	HAS\_CAUSE[41]	_	
3-23	308-314	moving	_	D.1 Abiotic[8]	_	HAS\_CAUSE[41]	_	
3-24	315-321	agents	_	D.1 Abiotic[8]	_	HAS\_CAUSE[41]	_	
3-25	321-322	,	_	_	_	HAS\_CAUSE[41]	_	
3-26	323-327	such	_	_	_	HAS\_CAUSE[41]	_	
3-27	328-330	as	_	_	_	HAS\_CAUSE[41]	_	
3-28	331-337	rivers	_	D.1 Abiotic	_	HAS\_CAUSE[41]	_	
3-29	337-338	,	_	_	_	HAS\_CAUSE[41]	_	
3-30	339-343	wind	_	D.1 Abiotic	_	HAS\_CAUSE[41]	_	
3-31	344-347	and	_	_	_	HAS\_CAUSE[41]	_	
3-32	348-356	glaciers	_	D.1 Abiotic	_	HAS\_CAUSE[41]	_	
3-33	356-357	.	_	_	_	_	_	

#Text=exsurgence - a spring fed only by percolation water.
4-1	361-371	exsurgence	_	A.3 Hydrological form	DEFINIENDUM	_	_	
4-2	372-373	-	_	_	_	_	_	
4-3	374-375	a	_	_	_	_	_	
4-4	376-382	spring	_	A.3 Hydrological form	GENUS	_	_	
4-5	383-386	fed	_	_	_	HAS\_CAUSE[42]	frame\_CAUSE[70]	
4-6	387-391	only	_	_	_	HAS\_CAUSE[42]	frame\_CAUSE[70]	
4-7	392-394	by	_	_	_	HAS\_CAUSE[42]	frame\_CAUSE[70]	
4-8	395-406	percolation	_	D.1 Abiotic[9]	_	HAS\_CAUSE[42]	_	
4-9	407-412	water	_	D.1 Abiotic[9]	_	HAS\_CAUSE[42]	_	
4-10	412-413	.	_	_	_	_	_	

#Text=fault - a fracture separating two parts of a once continuous cock body with relative movement along the fault plane.
5-1	417-422	fault	_	D.3 Property	DEFINIENDUM	_	_	
5-2	423-424	-	_	_	_	_	_	
5-3	425-426	a	_	_	_	_	_	
5-4	427-435	fracture	_	D.1 Abiotic	GENUS	_	_	
5-5	436-446	separating	_	_	_	HAS\_FUNCTION[43]	frame\_FUNCTION	
5-6	447-450	two	_	_	_	HAS\_FUNCTION[43]	_	
5-7	451-456	parts	_	_	_	HAS\_FUNCTION[43]	_	
5-8	457-459	of	_	_	_	HAS\_FUNCTION[43]	_	
5-9	460-461	a	_	_	_	HAS\_FUNCTION[43]	_	
5-10	462-466	once	_	_	_	HAS\_FUNCTION[43]	_	
5-11	467-477	continuous	_	_	_	HAS\_FUNCTION[43]	_	
5-12	478-482	cock	_	D.1 Abiotic[10]	_	HAS\_FUNCTION[43]	_	
5-13	483-487	body	_	D.1 Abiotic[10]	_	HAS\_FUNCTION[43]	_	
5-14	488-492	with	_	_	_	HAS\_FUNCTION[43]	_	
5-15	493-501	relative	_	_	_	HAS\_FUNCTION[43]	_	
5-16	502-510	movement	_	_	_	HAS\_FUNCTION[43]	_	
5-17	511-516	along	_	_	_	HAS\_FUNCTION[43]|HAS\_LOCATION[44]	frame\_LOCATION[71]	
5-18	517-520	the	_	_	_	HAS\_FUNCTION[43]|HAS\_LOCATION[44]	frame\_LOCATION[71]	
5-19	521-526	fault	_	D.1 Abiotic[11]	_	HAS\_FUNCTION[43]|HAS\_LOCATION[44]	_	
5-20	527-532	plane	_	D.1 Abiotic[11]	_	HAS\_FUNCTION[43]|HAS\_LOCATION[44]	_	
5-21	532-533	.	_	_	_	HAS\_FUNCTION[43]	_	

#Text=fault cave - a cave developed along a fault or fault zone, either by movement of the fault or by preferential solution along it.
6-1	537-542	fault	_	A.2 Underground landform[12]	DEFINIENDUM[28]	_	_	
6-2	543-547	cave	_	A.2 Underground landform[12]	DEFINIENDUM[28]	_	_	
6-3	548-549	-	_	_	_	_	_	
6-4	550-551	a	_	_	_	_	_	
6-5	552-556	cave	_	A.2 Underground landform	GENUS	_	_	
6-6	557-566	developed	_	_	_	HAS\_LOCATION[45]	_	
6-7	567-572	along	_	_	_	HAS\_LOCATION[45]	frame\_LOCATION[72]	
6-8	573-574	a	_	_	_	HAS\_LOCATION[45]	frame\_LOCATION[72]	
6-9	575-580	fault	_	D.3 Property	_	HAS\_LOCATION[45]	_	
6-10	581-583	or	_	_	_	HAS\_LOCATION[45]	_	
6-11	584-589	fault	_	C. Geome[13]	_	HAS\_LOCATION[45]	_	
6-12	590-594	zone	_	C. Geome[13]	_	HAS\_LOCATION[45]	_	
6-13	594-595	,	_	_	_	_	_	
6-14	596-602	either	_	_	_	_	_	
6-15	603-605	by	_	_	_	HAS\_CAUSE[46]	frame\_CAUSE	
6-16	606-614	movement	_	_	_	HAS\_CAUSE[46]	_	
6-17	615-617	of	_	_	_	HAS\_CAUSE[46]	_	
6-18	618-621	the	_	_	_	HAS\_CAUSE[46]	_	
6-19	622-627	fault	_	_	_	HAS\_CAUSE[46]	_	
6-20	628-630	or	_	_	_	_	_	
6-21	631-633	by	_	_	_	HAS\_CAUSE[47]	frame\_CAUSE	
6-22	634-646	preferential	_	_	_	HAS\_CAUSE[47]	_	
6-23	647-655	solution	_	_	_	HAS\_CAUSE[47]	_	
6-24	656-661	along	_	_	_	HAS\_CAUSE[47]	_	
6-25	662-664	it	_	_	_	HAS\_CAUSE[47]	_	
6-26	664-665	.	_	_	_	_	_	

#Text=fault plane - a plane along which movement of a fault has taken place.
7-1	669-674	fault	_	D.1 Abiotic[14]	DEFINIENDUM[29]	_	_	
7-2	675-680	plane	_	D.1 Abiotic[14]	DEFINIENDUM[29]	_	_	
7-3	681-682	-	_	_	_	_	_	
7-4	683-684	a	_	_	_	_	_	
7-5	685-690	plane	_	D.1 Abiotic	GENUS	_	_	
7-6	691-696	along	_	_	_	HAS\_CAUSE[48]	frame\_CAUSE[73]	
7-7	697-702	which	_	_	_	HAS\_CAUSE[48]	frame\_CAUSE[73]	
7-8	703-711	movement	_	_	_	HAS\_CAUSE[48]	_	
7-9	712-714	of	_	_	_	HAS\_CAUSE[48]	_	
7-10	715-716	a	_	_	_	HAS\_CAUSE[48]	_	
7-11	717-722	fault	_	D.1 Abiotic	_	HAS\_CAUSE[48]	_	
7-12	723-726	has	_	_	_	HAS\_CAUSE[48]	_	
7-13	727-732	taken	_	_	_	HAS\_CAUSE[48]	_	
7-14	733-738	place	_	_	_	HAS\_CAUSE[48]	_	
7-15	738-739	.	_	_	_	_	_	

#Text=fissure - an open crack in rock or soil.
8-1	743-750	fissure	_	D.1 Abiotic	DEFINIENDUM	_	_	
8-2	751-752	-	_	_	_	_	_	
8-3	753-755	an	_	_	_	HAS\_FORM[49]	_	
8-4	756-760	open	_	_	_	HAS\_FORM[49]	_	
