#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Canonicalform|Canonical
#T_SP=webanno.custom.Category|Category
#T_SP=webanno.custom.Definitionelement|Def_element
#T_SP=webanno.custom.Relation|Relation
#T_SP=webanno.custom.Relation_definitor|Rel_verb_frame


#Text=﻿aktivna špilja: Špilja kojom teče vodotok.
1-1	0-8	﻿aktivna	_	A.2 Underground landform[1]	DEFINIENDUM[12]	_	_	
1-2	9-15	špilja	_	A.2 Underground landform[1]	DEFINIENDUM[12]	_	_	
1-3	15-16	:	_	_	_	_	_	
1-4	17-23	Špilja	_	A.2 Underground landform	GENUS	_	_	
1-5	24-29	kojom	_	_	_	HAS\_FUNCTION[24]	_	
1-6	30-34	teče	_	_	_	HAS\_FUNCTION[24]	_	
1-7	35-42	vodotok	_	D.1 Abiotic	_	HAS\_FUNCTION[24]	_	
1-8	42-43	.	_	_	_	_	_	

#Text=agresivnost: Mjera sposobnosti vode da otapa stijene. U kršu se obično odnosi na otapanje vapnenca i dolomita djelovanjem otopljenog ugljičnog dioksida, mada mogu biti prisutne i druge kiseline.
2-1	45-56	agresivnost	_	D.3 Property	DEFINIENDUM	_	_	
2-2	56-57	:	_	_	_	_	_	
2-3	58-63	Mjera	_	D.3 Property	_	DEFINED\_AS[25]	_	
2-4	64-75	sposobnosti	_	_	_	DEFINED\_AS[25]	_	
2-5	76-80	vode	_	_	_	DEFINED\_AS[25]	_	
2-6	81-83	da	_	_	_	DEFINED\_AS[25]	_	
2-7	84-89	otapa	_	_	_	DEFINED\_AS[25]|HAS\_FUNCTION[26]	_	
2-8	90-97	stijene	_	D.1 Abiotic	_	DEFINED\_AS[25]|HAS\_FUNCTION[26]	_	
2-9	97-98	.	_	_	_	_	_	
2-10	99-100	U	_	_	_	HAS\_LOCATION[27]	frame\_LOCATION	
2-11	101-105	kršu	_	C. Geome	_	HAS\_LOCATION[27]	_	
2-12	106-108	se	_	_	_	_	_	
2-13	109-115	obično	_	_	_	_	_	
2-14	116-122	odnosi	_	_	_	_	_	
2-15	123-125	na	_	_	_	_	_	
2-16	126-134	otapanje	_	B.2 Loss	_	HAS\_RESULT[28]	_	
2-17	135-143	vapnenca	_	D.1 Abiotic	_	HAS\_RESULT[28]	_	
2-18	144-145	i	_	_	_	HAS\_RESULT[28]	_	
2-19	146-154	dolomita	_	D.1 Abiotic	_	HAS\_RESULT[28]	_	
2-20	155-166	djelovanjem	_	_	_	HAS\_CAUSE[29]	_	
2-21	167-177	otopljenog	_	_	_	HAS\_CAUSE[29]	_	
2-22	178-187	ugljičnog	_	D.1 Abiotic[2]	_	HAS\_CAUSE[29]	_	
2-23	188-196	dioksida	_	D.1 Abiotic[2]	_	HAS\_CAUSE[29]	_	
2-24	196-197	,	_	_	_	_	_	
2-25	198-202	mada	_	_	_	_	_	
2-26	203-207	mogu	_	_	_	_	_	
2-27	208-212	biti	_	_	_	_	_	
2-28	213-221	prisutne	_	_	_	_	_	
2-29	222-223	i	_	_	_	_	_	
2-30	224-229	druge	_	_	_	_	_	
2-31	230-238	kiseline	_	D.1 Abiotic	_	_	_	
2-32	238-239	.	_	_	_	_	_	

#Text=aguada: U krškom području Yukatana, plitka depresija, općenito veličine nekoliko hektara, u kojoj se nakuplja voda u kišnoj sezoni. Obično se radi o jami nastaloj otapanjem i sa dnom koje je prirodno ili umjetno obloženo glinom.
3-1	241-247	aguada	_	A.1 Surface landform	DEFINIENDUM	_	_	
3-2	247-248	:	_	_	_	_	_	
3-3	249-250	U	_	_	_	HAS\_POSITION[30]	frame\_POSITION	
3-4	251-257	krškom	_	D.3.1 Geolocation[3]	_	HAS\_POSITION[30]	_	
3-5	258-266	području	_	D.3.1 Geolocation[3]	_	HAS\_POSITION[30]	_	
3-6	267-275	Yukatana	_	D.3.1 Geolocation[3]	_	HAS\_POSITION[30]	_	
3-7	275-276	,	_	_	_	_	_	
3-8	277-283	plitka	_	_	GENUS[13]	_	_	
3-9	284-293	depresija	depresija	_	GENUS[13]	_	_	
3-10	293-294	,	_	_	_	_	_	
3-11	295-303	općenito	_	_	_	_	_	
3-12	304-312	veličine	_	_	_	HAS\_SIZE[31]	_	
3-13	313-321	nekoliko	_	_	_	HAS\_SIZE[31]	_	
3-14	322-329	hektara	_	_	_	HAS\_SIZE[31]	_	
3-15	329-330	,	_	_	_	_	_	
3-16	331-332	u	_	_	_	HAS\_ATTRIBUTE[32]	_	
3-17	333-338	kojoj	_	_	_	HAS\_ATTRIBUTE[32]	_	
3-18	339-341	se	_	_	_	HAS\_ATTRIBUTE[32]	_	
3-19	342-350	nakuplja	_	_	_	HAS\_ATTRIBUTE[32]	_	
